num,fips,date_range_start,weighted_average
25,06059,2020-06-06,8228.466054717004
26,06059,2020-06-13,8576.140569778636
27,06059,2020-06-20,9035.01610037177
28,06059,2020-06-27,8835.814607050783
29,06059,2020-07-04,8792.205012770215
30,06059,2020-07-11,8786.827025809585
31,06059,2020-07-18,8937.24899422679
32,06059,2020-07-25,9129.413588439334
33,06059,2020-08-01,9118.528227530782
34,06059,2020-08-08,9308.943675303224
35,06059,2020-08-15,9232.674414718342
36,06059,2020-08-22,9023.540022771054
37,06059,2020-08-29,8889.177059117139
38,06059,2020-09-05,8832.711131380336
39,06059,2020-09-12,8453.049625752894
40,06059,2020-09-19,8742.076072708878
41,06059,2020-09-26,8879.984297502506
42,06059,2020-10-03,8325.532113777748
43,06059,2020-10-10,8685.716658666199
44,06059,2020-10-17,8766.181341454188
45,06059,2020-10-24,8628.746843848066
46,06059,2020-10-31,8378.1112620822
47,06059,2020-11-08,8207.172253950752
1,06061,2019-12-21,12467.700271627777
2,06061,2019-12-28,12765.303027299302
3,06061,2020-01-04,12487.426838732172
4,06061,2020-01-11,12566.13057564339
5,06061,2020-01-18,13270.549073487633
6,06061,2020-01-25,13147.39109445123
7,06061,2020-02-01,12221.997995938213
8,06061,2020-02-08,12644.04071011086
9,06061,2020-02-15,13500.56029678421
10,06061,2020-02-22,12960.183213468494
11,06061,2020-02-29,11980.061610352843
12,06061,2020-03-07,11588.946048301332
13,06061,2020-03-14,8909.16645600389
14,06061,2020-03-21,7667.574910827986
15,06061,2020-03-28,7246.557293508947
16,06061,2020-04-04,6547.309336521318
17,06061,2020-04-11,7190.246380830997
18,06061,2020-04-18,7614.7025604469445
19,06061,2020-04-25,8134.092030977139
20,06061,2020-05-02,8080.746227846401
21,06061,2020-05-09,8681.541164105245
22,06061,2020-05-16,9014.57284025476
23,06061,2020-05-23,9936.625774112646
24,06061,2020-05-30,10037.154941018234
25,06061,2020-06-06,10504.155856658323
26,06061,2020-06-13,10917.658146222942
27,06061,2020-06-20,11195.90635846561
28,06061,2020-06-27,11238.581287755525
29,06061,2020-07-04,11467.816559665876
30,06061,2020-07-11,11486.729280697955
31,06061,2020-07-18,11603.559027555844
32,06061,2020-07-25,11593.75009336986
33,06061,2020-08-01,11548.895485563473
34,06061,2020-08-08,11553.609787391033
35,06061,2020-08-15,11494.773887505688
36,06061,2020-08-22,11378.940965444475
37,06061,2020-08-29,11285.921996594852
38,06061,2020-09-05,10966.890052805315
39,06061,2020-09-12,10576.648474087096
40,06061,2020-09-19,11133.459674844877
41,06061,2020-09-26,11274.867522631157
42,06061,2020-10-03,10725.010465638426
43,06061,2020-10-10,10767.065134821722
44,06061,2020-10-17,10826.535953636501
45,06061,2020-10-24,10935.511914266746
46,06061,2020-10-31,10628.06674773714
47,06061,2020-11-08,10686.133693667975
1,06063,2019-12-21,14861.835820208304
2,06063,2019-12-28,14175.70938662481
3,06063,2020-01-04,14246.760488289667
4,06063,2020-01-11,13859.23355593469
5,06063,2020-01-18,14651.96649788434
6,06063,2020-01-25,15537.096668412094
7,06063,2020-02-01,15032.029278600716
8,06063,2020-02-08,14754.106637706991
9,06063,2020-02-15,15799.320130629947
10,06063,2020-02-22,14644.3805149138
11,06063,2020-02-29,14547.84380173475
12,06063,2020-03-07,14339.846254635444
13,06063,2020-03-14,11730.637172691455
14,06063,2020-03-21,11197.90390223907
15,06063,2020-03-28,10508.137113028939
16,06063,2020-04-04,8744.784741881127
17,06063,2020-04-11,10008.071057820096
18,06063,2020-04-18,10742.928526564976
19,06063,2020-04-25,11976.514376876605
20,06063,2020-05-02,11026.409080369467
21,06063,2020-05-09,12508.213474578677
22,06063,2020-05-16,11890.74617177408
23,06063,2020-05-23,12285.834698960078
24,06063,2020-05-30,13480.883029205457
25,06063,2020-06-06,13187.744510426395
26,06063,2020-06-13,13737.675798445898
27,06063,2020-06-20,13523.53471386901
28,06063,2020-06-27,12975.43544096017
29,06063,2020-07-04,14236.679982469315
30,06063,2020-07-11,13822.414405744137
31,06063,2020-07-18,14354.43480037531
32,06063,2020-07-25,15235.177913247318
33,06063,2020-08-01,15559.4713563268
34,06063,2020-08-08,15886.35426023473
35,06063,2020-08-15,16400.811488237967
36,06063,2020-08-22,17106.896859891272
37,06063,2020-08-29,15969.095147378965
38,06063,2020-09-05,15237.324743476249
39,06063,2020-09-12,15389.425694214504
40,06063,2020-09-19,14582.561801123275
41,06063,2020-09-26,14769.606701008941
42,06063,2020-10-03,14124.247445741583
43,06063,2020-10-10,14184.066636157613
44,06063,2020-10-17,15409.087916034488
45,06063,2020-10-24,15782.42697253939
46,06063,2020-10-31,15859.220430322182
47,06063,2020-11-08,14590.494996516445
1,06065,2019-12-21,11959.18942725122
2,06065,2019-12-28,12417.808742749909
3,06065,2020-01-04,12512.131797330178
4,06065,2020-01-11,12414.38768797552
5,06065,2020-01-18,12865.405133844726
6,06065,2020-01-25,12727.154901673179
7,06065,2020-02-01,11748.492519143025
8,06065,2020-02-08,12189.492316155569
9,06065,2020-02-15,13122.363680939503
10,06065,2020-02-22,12551.409977574425
11,06065,2020-02-29,12096.664676167018
12,06065,2020-03-07,11551.765407850397
13,06065,2020-03-14,10181.365670808582
14,06065,2020-03-21,9064.943117747496
15,06065,2020-03-28,8662.527901667927
16,06065,2020-04-04,7410.889354950973
17,06065,2020-04-11,8025.206627110236
18,06065,2020-04-18,8730.92596425479
19,06065,2020-04-25,9260.27156987099
20,06065,2020-05-02,8792.206170944906
21,06065,2020-05-09,9770.668340554259
22,06065,2020-05-16,10031.207361786695
23,06065,2020-05-23,10750.931909296078
24,06065,2020-05-30,10896.300029447906
25,06065,2020-06-06,11247.111217496838
26,06065,2020-06-13,11370.326638529508
27,06065,2020-06-20,11578.932550091171
28,06065,2020-06-27,11135.199637866377
29,06065,2020-07-04,11173.26809453956
30,06065,2020-07-11,11154.186265468325
31,06065,2020-07-18,11158.699872345282
32,06065,2020-07-25,11267.846066976506
33,06065,2020-08-01,10951.200729160271
34,06065,2020-08-08,10889.211651521635
35,06065,2020-08-15,11082.616106194195
36,06065,2020-08-22,11103.47242008192
37,06065,2020-08-29,10979.62457358167
38,06065,2020-09-05,10698.554547806563
39,06065,2020-09-12,10491.489628499998
40,06065,2020-09-19,10678.521390738582
41,06065,2020-09-26,11071.233716218272
42,06065,2020-10-03,10392.635421169482
43,06065,2020-10-10,10580.8924384881
44,06065,2020-10-17,10579.983814679545
45,06065,2020-10-24,10440.51663076641
46,06065,2020-10-31,10309.8597886737
47,06065,2020-11-08,10120.198333529608
1,06067,2019-12-21,11059.634468217699
2,06067,2019-12-28,11192.630009327491
3,06067,2020-01-04,10433.701307935673
4,06067,2020-01-11,10773.7860719282
5,06067,2020-01-18,11154.849151076987
6,06067,2020-01-25,11023.549542792598
7,06067,2020-02-01,10384.703774071644
8,06067,2020-02-08,10682.151170537916
9,06067,2020-02-15,11827.352423964348
10,06067,2020-02-22,11054.279751078062
11,06067,2020-02-29,10534.458490801037
12,06067,2020-03-07,10244.553861676619
13,06067,2020-03-14,8528.722645646429
14,06067,2020-03-21,7400.679129047571
15,06067,2020-03-28,7093.248979587815
16,06067,2020-04-04,6441.395342680634
17,06067,2020-04-11,6844.819596476127
18,06067,2020-04-18,7114.701347127918
19,06067,2020-04-25,7459.7439866006525
20,06067,2020-05-02,7200.523112944406
21,06067,2020-05-09,7762.053320386996
22,06067,2020-05-16,7766.491179622981
23,06067,2020-05-23,8652.18876615991
24,06067,2020-05-30,8633.403038838002
25,06067,2020-06-06,9157.206354573254
26,06067,2020-06-13,9303.230609515893
27,06067,2020-06-20,9720.874671891113
28,06067,2020-06-27,9661.562890048692
29,06067,2020-07-04,9719.109399784098
30,06067,2020-07-11,9710.365452472332
31,06067,2020-07-18,9806.112519967053
32,06067,2020-07-25,9881.791786261685
33,06067,2020-08-01,9658.420442010387
34,06067,2020-08-08,9539.696432483013
35,06067,2020-08-15,9457.32348727311
36,06067,2020-08-22,9142.679044622968
37,06067,2020-08-29,9317.076923289653
38,06067,2020-09-05,9319.861243631742
39,06067,2020-09-12,8843.609100906278
40,06067,2020-09-19,9083.697040367402
41,06067,2020-09-26,9394.840513627909
42,06067,2020-10-03,8945.541560286323
43,06067,2020-10-10,9190.911239145542
44,06067,2020-10-17,9134.873428217112
45,06067,2020-10-24,9019.069663505337
46,06067,2020-10-31,8948.599471205833
47,06067,2020-11-08,8955.116595163017
1,06069,2019-12-21,14909.647770150532
2,06069,2019-12-28,15134.496711794562
3,06069,2020-01-04,15294.962038172409
4,06069,2020-01-11,15678.322085054157
5,06069,2020-01-18,16213.654482817697
6,06069,2020-01-25,16233.560955610708
7,06069,2020-02-01,15424.220916317649
8,06069,2020-02-08,15823.536684628152
9,06069,2020-02-15,17588.55769957706
10,06069,2020-02-22,16548.949026315295
11,06069,2020-02-29,15524.716553004613
12,06069,2020-03-07,14635.268537048647
13,06069,2020-03-14,10626.33358642466
14,06069,2020-03-21,9305.49734088616
15,06069,2020-03-28,8734.2355135301
16,06069,2020-04-04,8081.490677357814
17,06069,2020-04-11,8838.584659070648
18,06069,2020-04-18,9325.94503375009
19,06069,2020-04-25,9757.498381938894
20,06069,2020-05-02,10051.67434813817
21,06069,2020-05-09,11332.145229767404
22,06069,2020-05-16,11343.922937126143
23,06069,2020-05-23,12029.863694617748
24,06069,2020-05-30,12283.564463413975
25,06069,2020-06-06,13040.806017412726
26,06069,2020-06-13,13197.159815362933
27,06069,2020-06-20,13521.971351847204
28,06069,2020-06-27,12912.958813200796
29,06069,2020-07-04,13370.274432324402
30,06069,2020-07-11,13935.966938483702
31,06069,2020-07-18,13748.643954414807
32,06069,2020-07-25,14223.25502568935
33,06069,2020-08-01,14136.790037916766
34,06069,2020-08-08,13500.916528384827
35,06069,2020-08-15,12404.564860028355
36,06069,2020-08-22,12701.139719151139
37,06069,2020-08-29,13281.940504570572
38,06069,2020-09-05,13105.08966850702
39,06069,2020-09-12,12609.368644535494
40,06069,2020-09-19,13218.787687529919
41,06069,2020-09-26,14444.266994401429
42,06069,2020-10-03,13459.6187488705
43,06069,2020-10-10,13637.433211966312
44,06069,2020-10-17,13567.737600603865
45,06069,2020-10-24,13535.551622498771
46,06069,2020-10-31,13568.657831698663
47,06069,2020-11-08,12920.693948049257
1,06071,2019-12-21,11385.337517757767
2,06071,2019-12-28,12165.185717367121
3,06071,2020-01-04,12004.861964721767
4,06071,2020-01-11,12173.722399395841
5,06071,2020-01-18,12662.898385934175
6,06071,2020-01-25,12513.370862015256
7,06071,2020-02-01,11654.501485364384
8,06071,2020-02-08,12031.860248151419
9,06071,2020-02-15,12772.211026022505
10,06071,2020-02-22,12470.225475136398
11,06071,2020-02-29,12018.29951411284
12,06071,2020-03-07,11508.341467640794
13,06071,2020-03-14,10036.212583469436
14,06071,2020-03-21,8840.617218001182
15,06071,2020-03-28,8329.464972504435
16,06071,2020-04-04,7147.059768019326
17,06071,2020-04-11,7685.6303886318565
18,06071,2020-04-18,8381.140781862603
19,06071,2020-04-25,8909.908942198532
20,06071,2020-05-02,8812.574812021356
21,06071,2020-05-09,9586.9422747429835
22,06071,2020-05-16,9825.100880997965
23,06071,2020-05-23,10474.641660565778
24,06071,2020-05-30,10385.336816280114
25,06071,2020-06-06,10872.820014226425
26,06071,2020-06-13,10861.49060101115
27,06071,2020-06-20,11095.41071389857
28,06071,2020-06-27,10755.632156926571
29,06071,2020-07-04,10739.854626463804
30,06071,2020-07-11,10741.028636314997
31,06071,2020-07-18,10782.782818843669
32,06071,2020-07-25,10899.679689130748
33,06071,2020-08-01,10556.940602801838
34,06071,2020-08-08,10576.056831363634
35,06071,2020-08-15,10724.71246332158
36,06071,2020-08-22,10782.058099883607
37,06071,2020-08-29,10671.032190077136
38,06071,2020-09-05,10480.063948733601
39,06071,2020-09-12,10336.626314318914
40,06071,2020-09-19,10549.629840863545
41,06071,2020-09-26,10904.49210151694
42,06071,2020-10-03,10417.453067968347
43,06071,2020-10-10,10779.104721597776
44,06071,2020-10-17,10587.15475889245
45,06071,2020-10-24,10434.715869510399
46,06071,2020-10-31,10172.012088419051
47,06071,2020-11-08,10008.955539072582
1,06073,2019-12-21,12030.385889004456
2,06073,2019-12-28,12135.959557435175
3,06073,2020-01-04,11031.435743239514
4,06073,2020-01-11,11147.434192998951
5,06073,2020-01-18,11578.298298154261
6,06073,2020-01-25,11456.596846567523
7,06073,2020-02-01,10517.234845287881
8,06073,2020-02-08,10793.955534437217
9,06073,2020-02-15,11836.806550941026
10,06073,2020-02-22,11072.29109644422
11,06073,2020-02-29,10741.813435823437
12,06073,2020-03-07,10267.125396443462
13,06073,2020-03-14,8322.235866336248
14,06073,2020-03-21,7369.031658616915
15,06073,2020-03-28,7008.917754133107
16,06073,2020-04-04,5963.661815683631
17,06073,2020-04-11,6449.331402191077
18,06073,2020-04-18,6850.041499412136
19,06073,2020-04-25,7187.270263667855
20,06073,2020-05-02,6767.774794122316
21,06073,2020-05-09,7314.057180015808
22,06073,2020-05-16,7563.034566303975
23,06073,2020-05-23,8369.50889832998
24,06073,2020-05-30,8387.502674700381
25,06073,2020-06-06,8780.806324329942
26,06073,2020-06-13,9076.77305214474
27,06073,2020-06-20,9396.523843309818
28,06073,2020-06-27,9386.666058924717
29,06073,2020-07-04,9497.584729255705
30,06073,2020-07-11,9445.454835827824
31,06073,2020-07-18,9503.090590176327
32,06073,2020-07-25,9660.122282864173
33,06073,2020-08-01,9528.49041452398
34,06073,2020-08-08,9771.240652418695
35,06073,2020-08-15,10040.642590528014
36,06073,2020-08-22,9737.871100546427
37,06073,2020-08-29,9450.272352112148
38,06073,2020-09-05,9159.461134007428
39,06073,2020-09-12,9009.721464280063
40,06073,2020-09-19,9198.989505072328
41,06073,2020-09-26,9530.025339349913
42,06073,2020-10-03,8963.506155042769
43,06073,2020-10-10,9209.019783552423
44,06073,2020-10-17,9219.889716478097
45,06073,2020-10-24,9128.122827271894
46,06073,2020-10-31,8968.180062452693
47,06073,2020-11-08,8676.61791410302
1,06075,2019-12-21,14329.102041158543
2,06075,2019-12-28,12962.810007139102
3,06075,2020-01-04,9386.649651165191
4,06075,2020-01-11,9173.980262424499
5,06075,2020-01-18,10164.662374325835
6,06075,2020-01-25,9506.584009446868
7,06075,2020-02-01,8341.321784068714
8,06075,2020-02-08,8615.80510694516
9,06075,2020-02-15,10416.524345518214
10,06075,2020-02-22,9038.851008351407
11,06075,2020-02-29,8428.168154543668
12,06075,2020-03-07,8073.405529128954
13,06075,2020-03-14,7621.622828714149
14,06075,2020-03-21,7577.239652380227
15,06075,2020-03-28,6878.41293865221
16,06075,2020-04-04,5698.041254901977
17,06075,2020-04-11,6125.694225823486
18,06075,2020-04-18,6342.375029888649
19,06075,2020-04-25,6381.357449339651
20,06075,2020-05-02,4754.94357081154
21,06075,2020-05-09,5324.237492885664
22,06075,2020-05-16,5305.188171118076
23,06075,2020-05-23,6529.286397707722
24,06075,2020-05-30,5860.082723540382
25,06075,2020-06-06,6600.47059563705
26,06075,2020-06-13,7130.937788371911
27,06075,2020-06-20,7606.692987922198
28,06075,2020-06-27,8336.46524662587
29,06075,2020-07-04,8375.132643691684
30,06075,2020-07-11,7551.321215584466
31,06075,2020-07-18,7565.238781496184
32,06075,2020-07-25,7840.581517821721
33,06075,2020-08-01,7664.307720506859
34,06075,2020-08-08,8166.36368303206
35,06075,2020-08-15,7674.156774407394
36,06075,2020-08-22,7181.040501689282
37,06075,2020-08-29,7475.527706697069
38,06075,2020-09-05,7939.714794150725
39,06075,2020-09-12,7066.013269465027
40,06075,2020-09-19,7496.25887684067
41,06075,2020-09-26,7748.610008037797
42,06075,2020-10-03,7047.024483432403
43,06075,2020-10-10,7655.951914821262
44,06075,2020-10-17,7390.36661506184
45,06075,2020-10-24,7204.683647904457
46,06075,2020-10-31,7328.441622140507
47,06075,2020-11-08,6971.240757643534
1,06077,2019-12-21,11323.887890625994
2,06077,2019-12-28,12022.575248544605
3,06077,2020-01-04,11678.733492671483
4,06077,2020-01-11,11781.505016592935
5,06077,2020-01-18,12180.162279840944
6,06077,2020-01-25,12009.350752558077
7,06077,2020-02-01,11479.811877947257
8,06077,2020-02-08,11877.118320947664
9,06077,2020-02-15,12682.39586210713
10,06077,2020-02-22,12176.586946336944
11,06077,2020-02-29,11994.246274648061
12,06077,2020-03-07,12054.560297045571
13,06077,2020-03-14,10304.155240673952
14,06077,2020-03-21,8915.119098550183
15,06077,2020-03-28,8353.399366085312
16,06077,2020-04-04,7493.08936685478
17,06077,2020-04-11,7869.616664056585
18,06077,2020-04-18,8406.67451971271
19,06077,2020-04-25,8822.807138159453
20,06077,2020-05-02,8834.813155087926
21,06077,2020-05-09,9408.706244356143
22,06077,2020-05-16,9635.79712441155
23,06077,2020-05-23,10331.31542492868
24,06077,2020-05-30,10402.009618858341
25,06077,2020-06-06,10779.206103522502
26,06077,2020-06-13,10744.967353311524
27,06077,2020-06-20,10957.716143623853
28,06077,2020-06-27,10861.493703037733
29,06077,2020-07-04,10712.76416640103
30,06077,2020-07-11,10931.186433720777
31,06077,2020-07-18,10824.924215652436
32,06077,2020-07-25,10826.289213940887
33,06077,2020-08-01,10539.58403146194
34,06077,2020-08-08,10446.09119999105
35,06077,2020-08-15,10531.602774180352
36,06077,2020-08-22,10390.210629228504
37,06077,2020-08-29,10640.21024278868
38,06077,2020-09-05,10478.240778574123
39,06077,2020-09-12,10139.542275356771
40,06077,2020-09-19,10341.909257449874
41,06077,2020-09-26,10789.494079742222
42,06077,2020-10-03,10711.629100878159
43,06077,2020-10-10,10981.29882858188
44,06077,2020-10-17,10336.556907321854
45,06077,2020-10-24,10236.560893721095
46,06077,2020-10-31,10248.260484446537
47,06077,2020-11-08,10229.712941653537
1,06079,2019-12-21,15226.601683701754
2,06079,2019-12-28,14497.522331899037
3,06079,2020-01-04,13074.400004386152
4,06079,2020-01-11,12785.560987277562
5,06079,2020-01-18,13370.347093409046
6,06079,2020-01-25,13156.43018621799
7,06079,2020-02-01,12236.332880744616
8,06079,2020-02-08,13004.826644156614
9,06079,2020-02-15,13458.327005236008
10,06079,2020-02-22,12817.306415063127
11,06079,2020-02-29,12641.45834253428
12,06079,2020-03-07,12373.269433088926
13,06079,2020-03-14,10845.793112936964
14,06079,2020-03-21,11025.543272060671
15,06079,2020-03-28,10560.71904090463
16,06079,2020-04-04,9234.501634754624
17,06079,2020-04-11,9983.919948041235
18,06079,2020-04-18,10450.770888660783
19,06079,2020-04-25,10403.362307886482
20,06079,2020-05-02,8892.967035649857
21,06079,2020-05-09,9937.62420938953
22,06079,2020-05-16,9858.65973327658
23,06079,2020-05-23,10543.520294490107
24,06079,2020-05-30,10576.200062634121
25,06079,2020-06-06,11276.351576858086
26,06079,2020-06-13,12014.607705815384
27,06079,2020-06-20,12597.77353678295
28,06079,2020-06-27,12113.33181826423
29,06079,2020-07-04,12224.20064222651
30,06079,2020-07-11,12351.821083107185
31,06079,2020-07-18,12161.672731930577
32,06079,2020-07-25,12429.651674189663
33,06079,2020-08-01,12388.190724789707
34,06079,2020-08-08,12392.400024456289
35,06079,2020-08-15,12342.69220924849
36,06079,2020-08-22,11712.722525563508
37,06079,2020-08-29,11763.532692301063
38,06079,2020-09-05,11431.083529154592
39,06079,2020-09-12,10738.448138036552
40,06079,2020-09-19,10977.99716470091
41,06079,2020-09-26,11604.925359189147
42,06079,2020-10-03,10974.11487022865
43,06079,2020-10-10,11075.75049392163
44,06079,2020-10-17,10985.280042959212
45,06079,2020-10-24,10802.332348407408
46,06079,2020-10-31,10961.230400879236
47,06079,2020-11-08,10989.96725570709
1,06081,2019-12-21,13332.60899578839
2,06081,2019-12-28,14046.965351054047
3,06081,2020-01-04,11419.365931577635
4,06081,2020-01-11,11005.989442510428
5,06081,2020-01-18,11951.82984247371
6,06081,2020-01-25,11471.425127840599
7,06081,2020-02-01,10795.264940950543
8,06081,2020-02-08,11083.816913173556
9,06081,2020-02-15,13621.34744037314
10,06081,2020-02-22,11320.014184869511
11,06081,2020-02-29,10684.95252592332
12,06081,2020-03-07,9755.933667582025
13,06081,2020-03-14,7284.667067303761
14,06081,2020-03-21,6487.590734970381
15,06081,2020-03-28,5925.928083720507
16,06081,2020-04-04,5112.713745772309
17,06081,2020-04-11,5488.725872769281
18,06081,2020-04-18,5714.24203178702
19,06081,2020-04-25,5973.6172953126725
20,06081,2020-05-02,5493.865692652324
21,06081,2020-05-09,5926.71068227548
22,06081,2020-05-16,6135.201389247416
23,06081,2020-05-23,7290.593026964115
24,06081,2020-05-30,6857.805872968658
25,06081,2020-06-06,7584.949756358982
26,06081,2020-06-13,8177.1595293572755
27,06081,2020-06-20,8674.323676249362
28,06081,2020-06-27,9448.456226123102
29,06081,2020-07-04,9471.22827775139
30,06081,2020-07-11,8805.159953373695
31,06081,2020-07-18,8910.45918267758
32,06081,2020-07-25,9229.757484054295
33,06081,2020-08-01,9303.514932085178
34,06081,2020-08-08,9178.669856624121
35,06081,2020-08-15,8597.039329099143
36,06081,2020-08-22,8201.608255215411
37,06081,2020-08-29,8636.772190872787
38,06081,2020-09-05,9021.785395558354
39,06081,2020-09-12,8060.346919099972
40,06081,2020-09-19,8455.470315710927
41,06081,2020-09-26,8834.027362813542
42,06081,2020-10-03,8130.435818981468
43,06081,2020-10-10,8776.030608231886
44,06081,2020-10-17,8426.492492844596
45,06081,2020-10-24,8488.952015565897
46,06081,2020-10-31,8424.934479006177
47,06081,2020-11-08,8007.52161711348
1,06083,2019-12-21,13589.772247408258
2,06083,2019-12-28,13292.637188806932
3,06083,2020-01-04,11048.648192158715
4,06083,2020-01-11,10532.332220072714
5,06083,2020-01-18,11150.468681068995
6,06083,2020-01-25,10986.661709523378
7,06083,2020-02-01,10315.584328475425
8,06083,2020-02-08,10942.210084832353
9,06083,2020-02-15,12135.885423426189
10,06083,2020-02-22,10813.306815073654
11,06083,2020-02-29,10279.903592827843
12,06083,2020-03-07,10116.3088311858
13,06083,2020-03-14,9085.317301264324
14,06083,2020-03-21,9208.310853792578
15,06083,2020-03-28,8475.506684188045
16,06083,2020-04-04,7573.388536885899
17,06083,2020-04-11,7984.854168859097
18,06083,2020-04-18,8303.088018849205
19,06083,2020-04-25,8402.8481549462
20,06083,2020-05-02,7094.827636494381
21,06083,2020-05-09,7673.074720552104
22,06083,2020-05-16,7641.0435986903685
23,06083,2020-05-23,8291.318700880282
24,06083,2020-05-30,8450.944642652197
25,06083,2020-06-06,8888.96566848667
26,06083,2020-06-13,9496.63224748367
27,06083,2020-06-20,10035.43992815115
28,06083,2020-06-27,10067.049950641775
29,06083,2020-07-04,9944.425123897434
30,06083,2020-07-11,9835.40716721436
31,06083,2020-07-18,9890.389554158874
32,06083,2020-07-25,10201.14141941287
33,06083,2020-08-01,9943.180846393923
34,06083,2020-08-08,10106.98525683119
35,06083,2020-08-15,10009.840888063247
36,06083,2020-08-22,9566.616283030586
37,06083,2020-08-29,9595.350065392697
38,06083,2020-09-05,9455.168041072176
39,06083,2020-09-12,9145.069881009471
40,06083,2020-09-19,9138.753070396368
41,06083,2020-09-26,9552.237820912202
42,06083,2020-10-03,8886.144980670888
43,06083,2020-10-10,9088.877463216639
44,06083,2020-10-17,9300.631059815996
45,06083,2020-10-24,9105.754144246497
46,06083,2020-10-31,9027.124913618394
47,06083,2020-11-08,8902.41641019065
1,06085,2019-12-21,13317.105018076962
2,06085,2019-12-28,13478.628276745949
3,06085,2020-01-04,10970.032298540631
4,06085,2020-01-11,10962.208324632616
5,06085,2020-01-18,11518.210070565188
6,06085,2020-01-25,11088.210853105713
7,06085,2020-02-01,10457.730797911394
8,06085,2020-02-08,10869.136895642732
9,06085,2020-02-15,13537.522088954212
10,06085,2020-02-22,11184.616900183431
11,06085,2020-02-29,10504.819470804798
12,06085,2020-03-07,9656.86083861153
13,06085,2020-03-14,7282.994416888166
14,06085,2020-03-21,6552.080750353758
15,06085,2020-03-28,5903.75035252661
16,06085,2020-04-04,5046.846979992563
17,06085,2020-04-11,5382.512297092321
18,06085,2020-04-18,5634.72704329944
19,06085,2020-04-25,5868.988671755272
20,06085,2020-05-02,5231.3301170022605
21,06085,2020-05-09,5708.6148927523145
22,06085,2020-05-16,5819.806833981871
23,06085,2020-05-23,6866.573664279821
24,06085,2020-05-30,6545.172688397024
25,06085,2020-06-06,7134.931443660467
26,06085,2020-06-13,7485.565174132577
27,06085,2020-06-20,7920.970266372924
28,06085,2020-06-27,8485.751788303536
29,06085,2020-07-04,8401.331002624636
30,06085,2020-07-11,7916.742772981108
31,06085,2020-07-18,8047.772550334049
32,06085,2020-07-25,8406.829250741923
33,06085,2020-08-01,8132.580893471574
34,06085,2020-08-08,8182.955250473991
35,06085,2020-08-15,7982.962055067095
36,06085,2020-08-22,7728.826862411365
37,06085,2020-08-29,8127.419432816328
38,06085,2020-09-05,8515.54190687368
39,06085,2020-09-12,7553.495262351286
40,06085,2020-09-19,7886.699248680839
41,06085,2020-09-26,8690.20730884956
42,06085,2020-10-03,7671.473385918271
43,06085,2020-10-10,7937.696548535615
44,06085,2020-10-17,7876.455062452991
45,06085,2020-10-24,7806.753249514783
46,06085,2020-10-31,7662.208633624047
47,06085,2020-11-08,7442.378281547469
1,06087,2019-12-21,13824.910749171706
2,06087,2019-12-28,13831.55750075194
3,06087,2020-01-04,11698.868295467448
4,06087,2020-01-11,11091.406408230345
5,06087,2020-01-18,11713.633481252813
6,06087,2020-01-25,11498.43731328148
7,06087,2020-02-01,10623.617675174077
8,06087,2020-02-08,11103.715605817191
9,06087,2020-02-15,11975.33758904522
10,06087,2020-02-22,11229.828949159835
11,06087,2020-02-29,10720.230267365589
12,06087,2020-03-07,10378.56869423383
13,06087,2020-03-14,8648.728372026906
14,06087,2020-03-21,8404.477497922488
15,06087,2020-03-28,8038.506296672291
16,06087,2020-04-04,7120.518595632991
17,06087,2020-04-11,7405.673534635772
18,06087,2020-04-18,7772.41211609887
19,06087,2020-04-25,7887.039347049543
20,06087,2020-05-02,6677.810480172456
21,06087,2020-05-09,7211.030214641319
22,06087,2020-05-16,7318.055563896971
23,06087,2020-05-23,7964.73640365738
24,06087,2020-05-30,8043.362785534203
25,06087,2020-06-06,8786.045449574807
26,06087,2020-06-13,9580.00157930627
27,06087,2020-06-20,9726.967778035054
28,06087,2020-06-27,9996.756293107212
29,06087,2020-07-04,10053.142452939308
30,06087,2020-07-11,10184.166093767548
31,06087,2020-07-18,9981.94106413339
32,06087,2020-07-25,10385.90264223885
33,06087,2020-08-01,10052.814387711296
34,06087,2020-08-08,9820.89599724042
35,06087,2020-08-15,11017.055541881813
36,06087,2020-08-22,13817.11496284892
37,06087,2020-08-29,11423.419499388869
38,06087,2020-09-05,9863.31315128883
39,06087,2020-09-12,9408.416807350717
40,06087,2020-09-19,9689.30221626178
41,06087,2020-09-26,10066.47067867002
42,06087,2020-10-03,9232.777598696917
43,06087,2020-10-10,9265.838873246501
44,06087,2020-10-17,9477.086494921845
45,06087,2020-10-24,9676.531713180379
46,06087,2020-10-31,9309.127428612379
47,06087,2020-11-08,9390.322517018893
1,06089,2019-12-21,11197.3069384976
2,06089,2019-12-28,11184.667243887987
3,06089,2020-01-04,10497.425088356933
4,06089,2020-01-11,10495.314326514825
5,06089,2020-01-18,11424.36865448472
6,06089,2020-01-25,11277.183393059517
7,06089,2020-02-01,10594.211799211744
8,06089,2020-02-08,10871.685116499255
9,06089,2020-02-15,12410.813693857826
10,06089,2020-02-22,10989.316432650006
11,06089,2020-02-29,11107.237489295627
12,06089,2020-03-07,11053.734941775434
13,06089,2020-03-14,9185.390140430094
14,06089,2020-03-21,8432.152155926975
15,06089,2020-03-28,7965.624907574999
16,06089,2020-04-04,7395.8816927686985
17,06089,2020-04-11,8162.171725085372
